User-ID;first_name;last_name;Location;Age
84902;Nickole;Reinger;okmulgee, oklahoma, usa;36.0
84912;Dominick;Blick;putney, vermont, usa;54.0
84940;Masako;Jones;white bear lake, minnesota, usa;41.0
85015;Bertha;Lynch;cambridge, massachusetts, usa;
85018;Kennith;Brakus;san francisco, california, usa;
85043;Albertha;Bartell;charlottesville, virginia, usa;
85058;Shelton;Muller;novato, california, usa;
85060;Lila;Waters;burbank, california, usa;
85067;In;Skiles;valdosta, georgia, usa;43.0
85072;Leslie;Wilderman;lincoln, nebraska, usa;18.0
85093;Gracia;Mann;racine, wisconsin, usa;
85122;Vashti;Mills;salem, massachusetts, usa;
85125;Dominique;Fay;portland, oregon, usa;26.0
85132;Otto;Ward;littleton, new hampshire, usa;
85155;Jason;Dibbert;churchville, pennsylvania, usa;35.0
85161;Isabell;Considine;montreal, quebec, canada;24.0
85164;Danille;Mayert;cambridge, massachusetts, usa;30.0
85174;Jamaal;Haley;ellicott city, maryland, usa;54.0
85205;Sherika;Kohler;cadillac, michigan, usa;
85256;Titus;Kozey;trempealeau, wisconsin, usa;37.0
85265;Trey;Dibbert;dunedin, n/a, new zealand;43.0
85268;Brittany;Anderson;lancaster, california, usa;36.0
85273;Hal;Walker;cincinnati, ohio, usa;
85278;Linnie;Schulist;nottingham, england, united kingdom;30.0
85314;Juliette;Marquardt;stuttgart, baden-wuerttemberg, germany;35.0
85331;Darrick;Kessler;palo alto, california, usa;
85367;Anne;Schroeder;gloversville, new york, usa;17.0
85398;Cleo;Stracke;heidelberg, baden-wuerttemberg, germany;31.0
85419;Deeanna;Wehner;crawfordsville, indiana, usa;57.0
85426;Craig;Borer;chisholm, minnesota, usa;23.0
85433;Natividad;Ortiz;tübingen, baden-wuerttemberg, germany;33.0
85455;Guadalupe;Wilkinson;winona, minnesota, usa;
85460;Bert;Ward;cayucos, california, usa;46.0
85486;Janel;Roob;gridley, california, usa;48.0
85487;Lester;Doyle;traverse city, michigan, usa;40.0
85488;Louisa;Dooley;copenhagen, copenhagen, denmark;27.0
85495;Inocencia;Leannon;mount vernon, washington, usa;43.0
85502;Erich;Kassulke;orem, utah, usa;
85510;Malcolm;Schoen;huber heights, ohio, usa;43.0
85526;Leda;Gottlieb;victoria, british columbia, canada;36.0
85534;Maida;Donnelly;cleveland, ohio, usa;49.0
85554;Michal;Hamill;rosebud, south dakota, usa;
85555;James;Johnson;fort collins, colorado, usa;
85592;Aldo;Feeney;rock island, illinois, usa;49.0
85616;Kirk;Breitenberg;san diego, california, usa;25.0
85619;Loraine;Ledner;port orchard, washington, usa;42.0
85652;Doretha;Sanford;westbury, new york, usa;38.0
85653;Ezra;Altenwerth;lansdowne, pennsylvania, usa;53.0
85656;Adina;Olson;cottage grove, oregon, usa;41.0
85667;Clarence;Walter;seven hills, new south wales, australia;25.0
85701;Kandice;Kuhic;savannah, georgia, usa;37.0
85708;Pedro;Borer;chicago, illinois, usa;35.0
85757;Victor;Rice;pawtucket, rhode island, usa;40.0
85766;Jarrett;Emard;corbin, kentucky, usa;41.0
85769;Angel;Rolfson;ovar, aveiro, portugal;23.0
85787;Adalberto;Bahringer;baltimore, maryland, usa;21.0
85806;Alysa;Lakin;st-légier, vaud, switzerland;
85825;Delmar;Smitham;san francisco, california, usa;
85848;Margurite;Schroeder;ottawa, ontario, canada;
85851;Rosalyn;Cole;decatur, georgia, usa;41.0
85872;Lyle;Mraz;sydney, new south wales, australia;36.0
85892;Paulene;Windler;haymarket, virginia, usa;23.0
85905;Daisy;Hoppe;willow grove, pennsylvania, usa;
85925;Wilbur;Graham;dunkirk, new york, usa;
85944;Ellsworth;Schiller;dunedin, otago, new zealand;23.0
85955;Magdalen;Lynch;south jordan, utah, usa;
85962;Sang;Cruickshank;peterborough, ontario, canada;20.0
85992;Moses;Kutch;concord, california, usa;18.0
85993;Lisandra;Jacobs;portland, oregon, usa;40.0
85999;Derrick;Murphy;grand forks, north dakota, usa;
86033;Jefferey;Cummerata;sydney, new south wales, australia;26.0
86048;Arianna;Turner;ann arbor, michigan, usa;
86051;Tonisha;Quigley;freehold, new jersey, usa;
86073;Jerald;Glover;middlebury, vermont, usa;20.0
86093;Shawanna;Wyman;morgantown, west virginia, usa;25.0
86100;Shan;Gutmann;bartow, west virginia, usa;70.0
86107;Anibal;Turner;stockton, california, usa;
86123;Samatha;Koch;peterborough, ontario, canada;
86134;Alexander;Daugherty;antioch, california, usa;
86145;Rose;Thompson;alexandria, virginia, usa;45.0
86147;Charise;Raynor;austin, texas, usa;33.0
86159;Denny;Kassulke;mississauga, ontario, canada;35.0
86170;Ambrose;Stracke;middletown, ohio, usa;47.0
86189;Benedict;Mayer;tustin, california, usa;
86202;Basil;Anderson;sydney, new south wales, australia;26.0
86219;Madelene;DuBuque;ludwigshafen, rheinland-pfalz, germany;26.0
86242;Bennie;Ritchie;new york, new york, usa;24.0
86243;Karri;Bayer;christchurch, canterbury, new zealand;
86276;Dannie;Hahn;singapore, n/a, singapore;16.0
86280;Emelina;Cole;castle rock, colorado, usa;
86290;Dorethea;Hudson;charlottesville, virginia, usa;17.0
86297;Laine;Turcotte;jamaica plain, massachusetts,;33.0
86303;Earline;Pouros;denver, colorado, usa;31.0
86315;Vinita;Hoeger;cumberland, rhode island, usa;
86336;Sherwood;Gusikowski;san diego, california, usa;27.0
86368;Malcolm;Weber;honolulu, hawaii, usa;
86392;Bertram;Schinner;cornwall, prince edward island, canada;25.0
86419;Mariah;Glover;san mateo, california, usa;48.0
86462;Bobby;Kemmer;markham, ontario, canada;29.0
86465;Shalonda;Rice;longwood, florida, usa;32.0
86488;Lyndia;Nitzsche;madison, alabama, usa;38.0
86538;Leigh;Frami;cumming, georgia, usa;58.0
86548;Morton;Torphy;ploiesti, prahova, romania;24.0
86555;Leonel;Bechtelar;nisswa, minnesota, usa;44.0
86641;Kary;Hirthe;rison, arkansas, usa;39.0
86680;Lennie;Nikolaus;conway, arkansas, usa;38.0
86720;Glennie;Douglas;calgary, alberta, canada;
86792;Kris;Rath;philadelphia, pennsylvania, usa;37.0
86809;Natisha;Paucek;manila, metro manila, philippines;26.0
86817;Todd;Christiansen;moncton, new brunswick, canada;32.0
86819;Lazaro;Carroll;atlanta, georgia, usa;26.0
86835;Grant;Lubowitz;mercer island, ,;
86882;Thurman;Auer;ottawa, ontario, canada;
86906;France;Hackett;charlottesville, virginia, usa;26.0
86928;Van;Larkin;apex, north carolina, usa;32.0
86932;Dian;Huels;valleyview, alberta, canada;
86959;Frank;Stracke;oklahoma city, oklahoma, usa;29.0
86969;Ned;Witting;forest grove, oregon, usa;59.0
86973;Deshawn;Hilpert;toronto, ontario, canada;43.0
86975;Noelle;Stokes;columbus, ohio, usa;
86989;Gil;Fahey;montgomery, alabama, usa;51.0
87002;Glinda;Thompson;glen allen, virginia, usa;38.0
87007;Wilfred;Sawayn;modesto, california, usa;53.0
87024;Evelyn;Ullrich;wagga wagga, new south wales, australia;43.0
87037;Francesco;Rath;naples, florida, usa;
87051;Clifford;Brown;colorado springs, colorado, usa;31.0
87058;Shelley;Bogan;perry, new york, usa;
87093;Colby;VonRueden;vancouver, british columbia, canada;
87095;Reina;Corwin;houston, texas, usa;
87101;Romeo;Hegmann;brooklyn, new york, usa;26.0
87108;Jesusa;Jacobson;hendersonville, north carolina, usa;43.0
87141;Florence;Olson;huntington beach, california, usa;
87143;Wilbur;Feil;whitehall, ohio, usa;53.0
87155;Dani;Nikolaus;auburn hills, michigan, usa;23.0
87161;Katheleen;Hermiston;st louis, missouri, usa;53.0
87173;Jermaine;Romaguera;houston, texas, usa;
87211;Judson;Schulist;winnipeg, manitoba, canada;
87216;Shila;Gislason;chicago, ,;
87257;Linette;Ruecker;coeur d`alene, idaho, usa;
87301;Dean;Moen;charlottesville, virginia, usa;
87351;Columbus;Hayes;hoboken, new jersey, usa;28.0
87397;Raymundo;Cremin;cherokee, iowa, usa;52.0
87421;Jess;Borer;mogadore, ohio, usa;45.0
87422;Shelby;Sauer;waterford, michigan, usa;49.0
87432;Sung;Kohler;richmond, trentino alto adige, usa;
87449;Patrick;Haley;long beach, california, usa;
87473;Jacquetta;Schneider;northampton, massachusetts, usa;28.0
87492;Daniel;Carter;hampton cove, alabama, usa;45.0
87526;Carroll;Waelchi;lausanne, vaud, switzerland;25.0
87540;Renata;Ankunding;saint cloud, minnesota, usa;52.0
87555;Shizue;Kuhlman;lexington, kentucky, usa;31.0
87573;Lina;Sawayn;golden, colorado, usa;34.0
87579;Efren;Thompson;essex, connecticut, usa;38.0
87595;Tomiko;VonRueden;barcelona, catalunya, spain;42.0
87597;Chas;Mayer;san diego, california, usa;
87607;Ardath;Pouros;seattle, washington, usa;
87610;Alec;Howell;long beach, california, usa;45.0
87617;Nigel;Pagac;nantes, pays de la loire, france;27.0
87632;Dominique;Kozey;orlando, florida, usa;47.0
87649;Wesley;Schiller;lakes entrance, victoria, australia;57.0
87672;Kyle;Weber;livonia, michigan, usa;51.0
87688;Tonja;Orn;nyc, new york, usa;35.0
87690;Crysta;Mayer;blythewood, south carolina, usa;36.0
87707;Eliseo;Morissette;paris, ile de france, france;23.0
87712;Freda;Kihn;yarmouth, nova scotia, canada;19.0
87729;Wyatt;Larkin;figueira da foz, coimbra, portugal;24.0
87742;Hank;Dare;valencia, valencia, spain;32.0
87746;Beth;Littel;wallingford, connecticut, usa;52.0
87747;Jenelle;Medhurst;victoria, british columbia, canada;23.0
87760;Malika;Boehm;eagle river, alaska, usa;
87792;Lona;Nikolaus;carver, ,;
87794;Robbie;Quigley;loudon, new hampshire, usa;33.0
87807;Pedro;Hackett;gainesville, florida, usa;
87820;Benny;Balistreri;aloha, oregon, usa;49.0
87875;Carey;Johnston;seattle/tacoma, washington, usa;30.0
87900;Larry;Hahn;tampa, florida, usa;27.0
87906;Garry;Bogan;durban, kwazulu-natal, south africa;32.0
87911;Lillia;Turcotte;new york, new york, usa;20.0
87929;Heath;Mann;portland, maine, usa;25.0
87938;Wynona;Reynolds;n/a, n/a, malaysia;15.0
87948;Lang;Nolan;huntsville, alabama, usa;54.0
87949;Elliot;Armstrong;gladewater, texas, usa;44.0
87952;Darren;Goodwin;charlotte, north carolina, usa;63.0
87953;Dean;Thompson;springfield, illinois, usa;
87960;Holli;Legros;yountville, california, usa;48.0
87962;Burt;Murray;olympia, washington, usa;50.0
87964;Reginald;Towne;toledo, ohio, usa;56.0
87974;Jerica;Harvey;fort worth, texas, usa;25.0
88006;Freeman;Hermann;fresno, california, usa;27.0
88012;Tangela;Schuppe;peoria, illinois, usa;
88029;Delphine;Swaniawski;winnipeg, manitoba, canada;47.0
88050;Odis;Purdy;london, england, united kingdom;29.0
88074;Carlos;Moore;green bay, wisconsin, usa;30.0
88081;Sheron;Purdy;tucson, arizona, usa;
88103;Terry;Leffler;omaha, nebraska, usa;56.0
88116;Daren;O'Kon;new berlin, wisconsin, usa;
88118;Trisha;Lueilwitz;napavine, washington, usa;56.0
88121;Cedric;Lynch;spokane, washington, usa;
88122;Macie;Rempel;jacksonville, north carolina, usa;30.0
88123;Stanton;Corwin;norman, oklahoma, usa;53.0
88131;Domingo;Cruickshank;cary, north carolina, usa;
88142;Emanuel;Ankunding;santiago city, n/a, philippines;19.0
88146;Valentine;Crooks;stone mountain, georgia, usa;43.0
88160;Zetta;Kub;boise, idaho, usa;
88170;Alfonso;Christiansen;charlotte, north carolina, usa;38.0
88181;Albertha;Wolf;columbia, maryland, usa;
88185;Gaston;Auer;topeka, kansas, usa;48.0
88187;Sharri;Greenholt;edjewater park, new jersey, usa;36.0
88203;Raisa;Brown;dunedin, otago, new zealand;23.0
88212;Josephine;Spencer;stockholm, stockholm, sweden;27.0
88223;Michaela;Marvin;little rock, arkansas, usa;
88229;Zachery;Doyle;thermopolis, wyoming, usa;44.0
88242;Douglass;Ortiz;milwaukie, oregon, usa;
88248;Erika;Senger;carlsbad, california, usa;
88278;Max;Halvorson;charleston, south carolina, usa;
88283;Wesley;Flatley;hamburg, hamburg, germany;24.0
88299;Dung;Champlin;waukon, iowa,;20.0
88316;Cameron;Emmerich;silver spring, maryland, usa;28.0
88326;Sabina;Gutmann;toronto, ontario, canada;19.0
88330;Birgit;Beahan;hendersonville, tennessee, usa;
88360;Modesto;Tremblay;menlo park, california, usa;37.0
88389;Ervin;Effertz;severna park, maryland, usa;77.0
88412;Lissa;Legros;toronto, ontario, canada;36.0
88416;Nicole;Lowe;arlington, ,;
88435;Antonina;Breitenberg;quezon city, ncr, philippines;19.0
88481;Bennie;Langworth;saginaw, michigan, usa;48.0
88526;Karmen;Hoppe;silver spring, maryland, usa;
88533;Jerrell;Dietrich;ft rucker, alabama, usa;
88565;Myesha;Dooley;camdenton, missouri, usa;48.0
88605;Madison;Gottlieb;anchorage, alaska, usa;
88615;Ling;Thompson;ft.lauderdale, florida, usa;
88620;Brant;Jenkins;heemstede, noord-holland, netherlands;27.0
88646;Annalisa;Kirlin;toronto, ontario, canada;
88652;Shaquita;Wilkinson;lanham, maryland, usa;83.0
88677;Adam;Jenkins;laval, quebec, canada;44.0
88686;Bernie;Berge;norristown, pennsylvania, usa;
88688;Harriette;Stracke;guyton, georgia, usa;41.0
88693;Theo;Kulas;shanghai, shanghai, china;30.0
88729;Charlotte;Runolfsson;st. clair shores, michigan, usa;31.0
88730;Louann;Kshlerin;san ramon, california, usa;
88733;Lonnie;Larson;houston, texas, usa;
88738;Jake;Nienow;harpers ferry, west virginia, usa;
88739;Coleman;Wolff;college station, texas, usa;
88767;Jannette;Denesik;boonton, new jersey, usa;41.0
88793;Coleman;Bayer;arcata, california, usa;25.0
88805;Irvin;VonRueden;palmerston north, manawatu, new zealand;26.0
88830;Vince;Brakus;utica, new york, usa;
88843;Alexia;Weber;harrisville, new hampshire, usa;55.0
88872;Hosea;Murphy;moscow, idaho, usa;
88873;Michell;Parker;san marcos, texas, usa;
88882;Dede;Franecki;adelaide, south australia, australia;29.0
88937;Clemente;Schulist;cary, north carolina, usa;39.0
88993;Gwen;Dach;calgary, alberta, canada;76.0
88998;Josef;Hermiston;philadelphia, pennsylvania, usa;57.0
89014;Jessie;Medhurst;surfside beach, south carolina, usa;
89027;Henry;Stiedemann;escondido, california, usa;
89047;Herschel;Moen;silver spring, maryland, usa;
89050;Nelson;Johns;new york, new york, usa;
89057;Darlena;Dibbert;homer, illinois, usa;
89059;Beaulah;Wiegand;woodstock, georgia, usa;62.0
89067;Roslyn;Kohler;henderson, nevada, usa;
89070;Nena;Ratke;dunwoody, georgia, usa;
89074;Lane;Jaskolski;fayetteville, , usa;
89093;Yolando;Schoen;sydney, new south wales, australia;
89125;Annika;Kautzer;adelaide, south australia, australia;19.0
89128;Chance;Kihn;amarillo, texas, usa;
89179;Rosario;Breitenberg;montevarchi, toscana, italy;31.0
89192;Irina;Ritchie;goor, alabama, netherlands;34.0
89207;Tula;Huel;gateshead, england, united kingdom;26.0
89255;Jody;Donnelly;fairbanks, alaska, usa;48.0
89307;Delcie;Deckow;santa rosa, california, usa;61.0
89346;Ike;Hintz;nesconset, new york, usa;38.0
89361;Guillermo;Mills;cologne, , germany;25.0
89388;Lorette;Ebert;west covina, california, usa;
89391;Ron;Schinner;wichita, kansas, usa;
89450;Bradly;Senger;bettendorf, iowa, usa;
89453;Mose;Cummings;enfield, middx, united kingdom;38.0
89470;Harlan;Lynch;hollis, new hampshire, usa;
89475;Logan;Ruecker;toronto, ontario, canada;26.0
89507;Gustavo;Hand;pt.pleasant, new jersey, usa;30.0
89551;Samual;Runolfsson;colorado springs, colorado, usa;29.0
89558;Kellie;Kemmer;arenys de munt, barcelona, spain;28.0
89585;Karolyn;Klocko;la mesa, california, usa;17.0
89602;Maybelle;Ruecker;honolulu, hawaii, usa;
89632;Shaniqua;Raynor;washington, illinois, usa;39.0
89651;Brittny;Schinner;virginia beach, virginia, usa;56.0
89653;Williams;Kiehn;norwalk, ohio, usa;54.0
89711;Edie;Baumbach;bronx, new york, usa;44.0
89761;Eduardo;Champlin;bologna, emilia romagna, italy;54.0
89771;Ignacio;Mitchell;quezon city, ,;21.0
89803;Floyd;Langworth;vadnais heights, minnesota, usa;
89838;Louie;Effertz;rochester, washington, usa;57.0
89851;Yun;Lakin;warminster, pennsylvania, usa;
89852;Marguerite;Lesch;chambersburg, pennsylvania, usa;23.0
89856;Joanie;McKenzie;seattle, washington, usa;31.0
89867;Elnora;Collins;montreal, quebec, canada;28.0
89869;Eugene;Schmitt;louisville, kentucky, usa;40.0
89870;Beau;Schimmel;berkeley, california, usa;
89874;Kareem;Jones;virginia beach, virginia, usa;33.0
89911;Marlon;Stanton;west linn, oregon, usa;17.0
89913;Dona;Schneider;baltimore, maryland, usa;
89930;Argelia;Kutch;nanton, alberta, canada;39.0
89945;Therese;Ebert;davis, california, usa;73.0
90014;Lavada;Murray;baltimore, maryland, usa;54.0
90046;Kazuko;Christiansen;tahlequah, oklahoma, usa;25.0
90049;Travis;Spencer;victoria, british columbia, canada;30.0
90066;Whitney;Goodwin;valley springs, california, usa;46.0
90082;Kenia;Emard;indian rocks beach, florida, usa;
90088;Tina;Mitchell;albuquerque, new mexico, usa;28.0
90105;Britney;Hintz;colombes, ile de france, france;35.0
90137;Ivonne;Hane;norfolk, virginia, usa;40.0
90146;Margherita;Kuhn;gilroy, california, usa;
90167;Drusilla;Wintheiser;saratoga springs, new york, usa;37.0
90170;Dortha;Greenfelder;rochester, minnesota, usa;21.0
90174;Illa;Cronin;springfield, missouri, usa;30.0
90176;Matthew;Wisozk;pittsburgh, pennsylvania, usa;
90192;Sharleen;Walsh;albuquerque, new mexico, usa;30.0
90198;Brad;Torp;cornwall, new york,;34.0
90235;Tyree;Kertzmann;dumfries, virginia, usa;44.0
90259;Walton;Mertz;oak creek, colorado, usa;
90277;Agustin;Rau;toulouse, midi-pyrénées, france;23.0
90281;Donnell;Fritsch;portland, oregon, usa;
90286;Dorian;Sanford;brisbane, queensland, australia;26.0
90315;Bo;Smitham;toronto, ontario, canada;
90318;Andreas;Howe;auckland, n/a, new zealand;23.0
90322;Anderson;White;lakeland, minnesota, usa;
90332;Liana;Goyette;jamesville, new york, usa;38.0
90358;Vi;Koelpin;springfield, missouri, usa;20.0
90361;Latasha;Cole;mukilteo, washington, usa;
90391;Lester;Thompson;queens, new york, usa;41.0
90417;Ena;Erdman;rye, new hampshire, usa;40.0
90423;Yevette;Gislason;gaithersburg, maryland, usa;50.0
90456;Laurinda;Turcotte;waco, texas, usa;
90467;Pierre;DuBuque;memphis, tennessee, usa;
90469;Levi;Lemke;nelson, n/a, new zealand;24.0
90534;Larry;Paucek;cagliari, sardegna, italy;35.0
90542;Tobias;Kunze;margate, queensland, australia;24.0
90609;Asuncion;Cummings;blacksburg, virginia, usa;20.0
90614;Eusebio;Terry;warren, michigan, usa;30.0
90616;Jae;Reichert;southfield, michigan, usa;
90627;Dagny;Roberts;aveiro, aveiro, portugal;25.0
90646;Tamela;Herzog;austin, texas, usa;27.0
90653;Zachariah;Dach;evansville, indiana, usa;29.0
90655;Cyrus;Torphy;omaha, nebraska, usa;24.0
90657;Damian;Williamson;rome, georgia, usa;
90681;Mervin;Erdman;fort collins, colorado, usa;31.0
90687;Arielle;Crona;houston, texas, usa;20.0
90694;Ma;Pfeffer;erfurt, thüringen, germany;36.0
90727;Nanette;Ortiz;rhine, georgia, usa;
90736;Julius;Kuhn;sammamish, washington, usa;37.0
90744;Bernadine;Yundt;minneapolis, minnesota, usa;20.0
90752;Jimmy;Kuhn;los angeles, california, usa;35.0
90763;Deandre;Klocko;taunton, massachusetts, usa;42.0
90764;Clarissa;Aufderhar;lisbon, lisbon, portugal;29.0
90776;Taylor;Medhurst;dearborn heights, michigan, usa;18.0
90782;Jay;Hoeger;iowa city, iowa, usa;
90783;Von;Hettinger;kamloops, ,;
90784;Camille;O'Keefe;chicago, illinois, usa;
90793;Cyndy;Considine;london, england, united kingdom;30.0
90809;Ashley;Rutherford;cary, north carolina, usa;62.0
90826;Rachell;Tromp;lake ronkonkoma, new york, usa;54.0
90837;Lawrence;Daugherty;reykjavik, reykjavik, iceland;
90847;Moises;Schiller;winnipeg, manitoba, canada;
90883;Alonzo;Lubowitz;sacramento, california, usa;36.0
90915;Michal;Beer;raleigh, north carolina, united states;49.0
90966;Donte;Padberg;winchester, virginia, usa;45.0
91002;Dewayne;O'Keefe;anytown, new york, usa;37.0
91017;Michelina;Robel;holtsville, ,;54.0
91023;Monte;Kub;brunswick, ohio, usa;35.0
